Date,Defensive Day,Defensive Comp,Defensive Round,Defensive Venue,Defensive Result,Defensive Squad,Defensive Opponent,Defensive Start,Defensive Pos,Defensive Min,Defensive Tkl,Defensive TklW,Defensive Def 3rd,Defensive Mid 3rd,Defensive Att 3rd,Defensive Tkl.1,Defensive Att,Defensive Tkl%,Defensive Past,Defensive Blocks,Defensive Sh,Defensive Pass,Defensive Int,Defensive Tkl+Int,Defensive Clr,Defensive Err,Defensive Match Report
15-10-2019,Tue,WCQ,Second round,Away,D 0–0,sa Saudi Arabia,ps Palestine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
15-10-2019,Tue,WCQ,Second round,Away,D 0–0,sa Saudi Arabia,ps Palestine,Y,GK,90,,,,,,,,,,,,,,,,,Match Report
15-10-2019,Tue,WCQ,Second round,Away,D 0–0,sa Saudi Arabia,ps Palestine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
15-10-2019,Tue,WCQ,Second round,Away,D 0–0,sa Saudi Arabia,ps Palestine,N,,20,,,,,,,,,,,,,,,,,Match Report
15-10-2019,Tue,WCQ,Second round,Away,D 0–0,sa Saudi Arabia,ps Palestine,Y*,DM,90,,,,,,,,,,,,,,,,,Match Report
15-10-2019,Tue,WCQ,Second round,Away,D 0–0,sa Saudi Arabia,ps Palestine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
15-10-2019,Tue,WCQ,Second round,Away,D 0–0,sa Saudi Arabia,ps Palestine,N,,15,,,,,,,,,,,,,,,,,Match Report
15-10-2019,Tue,WCQ,Second round,Away,D 0–0,sa Saudi Arabia,ps Palestine,Y,AM,90,,,,,,,,,,,,,,,,,Match Report
15-10-2019,Tue,WCQ,Second round,Away,D 0–0,sa Saudi Arabia,ps Palestine,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
14-11-2019,Thu,WCQ,Second round,Away,W 3–2,sa Saudi Arabia,uz Uzbekistan,Y,GK,90,,,,,,,,,,,,,,,,,Match Report
14-11-2019,Thu,WCQ,Second round,Away,W 3–2,sa Saudi Arabia,uz Uzbekistan,Y,CM,90,,,,,,,,,,,,,,,,,Match Report
14-11-2019,Thu,WCQ,Second round,Away,W 3–2,sa Saudi Arabia,uz Uzbekistan,Y,FW,84,,,,,,,,,,,,,,,,,Match Report
14-11-2019,Thu,WCQ,Second round,Away,W 3–2,sa Saudi Arabia,uz Uzbekistan,Y*,CM,90,,,,,,,,,,,,,,,,,Match Report
14-11-2019,Thu,WCQ,Second round,Away,W 3–2,sa Saudi Arabia,uz Uzbekistan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
14-11-2019,Thu,WCQ,Second round,Away,W 3–2,sa Saudi Arabia,uz Uzbekistan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
14-11-2019,Thu,WCQ,Second round,Away,W 3–2,sa Saudi Arabia,uz Uzbekistan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
14-11-2019,Thu,WCQ,Second round,Away,W 3–2,sa Saudi Arabia,uz Uzbekistan,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
14-11-2019,Thu,WCQ,Second round,Away,W 3–2,sa Saudi Arabia,uz Uzbekistan,Y,FW,61,,,,,,,,,,,,,,,,,Match Report
19-11-2019,Tue,Friendlies (M),Friendlies (M),Home,D 0–0,sa Saudi Arabia,py Paraguay,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
19-11-2019,Tue,Friendlies (M),Friendlies (M),Home,D 0–0,sa Saudi Arabia,py Paraguay,N,,70,,,,,,,,,,,,,,,,,Match Report
19-11-2019,Tue,Friendlies (M),Friendlies (M),Home,D 0–0,sa Saudi Arabia,py Paraguay,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
19-11-2019,Tue,Friendlies (M),Friendlies (M),Home,D 0–0,sa Saudi Arabia,py Paraguay,Y,CM,90,,,,,,,,,,,,,,,,,Match Report
19-11-2019,Tue,Friendlies (M),Friendlies (M),Home,D 0–0,sa Saudi Arabia,py Paraguay,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
19-11-2019,Tue,Friendlies (M),Friendlies (M),Home,D 0–0,sa Saudi Arabia,py Paraguay,Y,FW,68,,,,,,,,,,,,,,,,,Match Report
01-12-2019,Sat,Asian Cup,Group stage,Neutral,W 2–0,sa Saudi Arabia,lb Lebanon,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
01-12-2019,Sat,Asian Cup,Group stage,Neutral,W 2–0,sa Saudi Arabia,lb Lebanon,Y,CB,90,,1,,,,,,,,,,,2,,,,Match Report
01-12-2019,Sat,Asian Cup,Group stage,Neutral,W 2–0,sa Saudi Arabia,lb Lebanon,Y*,LW,90,,0,,,,,,,,,,,2,,,,Match Report
01-12-2019,Sat,Asian Cup,Group stage,Neutral,W 2–0,sa Saudi Arabia,lb Lebanon,Y,RW,90,,0,,,,,,,,,,,0,,,,Match Report
01-12-2019,Sat,Asian Cup,Group stage,Neutral,W 2–0,sa Saudi Arabia,lb Lebanon,Y,FW,72,,0,,,,,,,,,,,0,,,,Match Report
01-12-2019,Sat,Asian Cup,Group stage,Neutral,W 2–0,sa Saudi Arabia,lb Lebanon,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
01-12-2019,Sat,Asian Cup,Group stage,Neutral,W 2–0,sa Saudi Arabia,lb Lebanon,Y,GK,90,,0,,,,,,,,,,,0,,,,Match Report
14-11-2020,Sat,Friendlies (M),Friendlies (M),Home,W 3–0,sa Saudi Arabia,jm Jamaica,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
14-11-2020,Sat,Friendlies (M),Friendlies (M),Home,W 3–0,sa Saudi Arabia,jm Jamaica,Y*,AM,78,,,,,,,,,,,,,,,,,Match Report
14-11-2020,Sat,Friendlies (M),Friendlies (M),Home,W 3–0,sa Saudi Arabia,jm Jamaica,N,,12,,,,,,,,,,,,,,,,,Match Report
14-11-2020,Sat,Friendlies (M),Friendlies (M),Home,W 3–0,sa Saudi Arabia,jm Jamaica,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
14-11-2020,Sat,Friendlies (M),Friendlies (M),Home,W 3–0,sa Saudi Arabia,jm Jamaica,Y,AM,90,,,,,,,,,,,,,,,,,Match Report
14-11-2020,Sat,Friendlies (M),Friendlies (M),Home,W 3–0,sa Saudi Arabia,jm Jamaica,N,,36,,,,,,,,,,,,,,,,,Match Report
14-11-2020,Sat,Friendlies (M),Friendlies (M),Home,W 3–0,sa Saudi Arabia,jm Jamaica,Y,FW,54,,,,,,,,,,,,,,,,,Match Report
14-11-2020,Sat,Friendlies (M),Friendlies (M),Home,W 3–0,sa Saudi Arabia,jm Jamaica,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
14-11-2020,Sat,Friendlies (M),Friendlies (M),Home,W 3–0,sa Saudi Arabia,jm Jamaica,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
17-11-2020,Tue,Friendlies (M),Friendlies (M),Home,L 1–2,sa Saudi Arabia,jm Jamaica,Y,DM,72,,,,,,,,,,,,,,,,,Match Report
17-11-2020,Tue,Friendlies (M),Friendlies (M),Home,L 1–2,sa Saudi Arabia,jm Jamaica,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
17-11-2020,Tue,Friendlies (M),Friendlies (M),Home,L 1–2,sa Saudi Arabia,jm Jamaica,Y,DM,80,,,,,,,,,,,,,,,,,Match Report
17-11-2020,Tue,Friendlies (M),Friendlies (M),Home,L 1–2,sa Saudi Arabia,jm Jamaica,Y,CB,45,,,,,,,,,,,,,,,,,Match Report
17-11-2020,Tue,Friendlies (M),Friendlies (M),Home,L 1–2,sa Saudi Arabia,jm Jamaica,N,,18,,,,,,,,,,,,,,,,,Match Report
17-11-2020,Tue,Friendlies (M),Friendlies (M),Home,L 1–2,sa Saudi Arabia,jm Jamaica,Y,AM,80,,,,,,,,,,,,,,,,,Match Report
17-11-2020,Tue,Friendlies (M),Friendlies (M),Home,L 1–2,sa Saudi Arabia,jm Jamaica,N,,10,,,,,,,,,,,,,,,,,Match Report
09-02-2021,Thu,WCQ,Third round,Home,W 3–1,sa Saudi Arabia,vn Vietnam,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Home,W 3–1,sa Saudi Arabia,vn Vietnam,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-02-2021,Thu,WCQ,Third round,Home,W 3–1,sa Saudi Arabia,vn Vietnam,Y,LB,81,,,,,,,,,,,,,,,,,Match Report
09-02-2021,Thu,WCQ,Third round,Home,W 3–1,sa Saudi Arabia,vn Vietnam,Y,AM,90,,,,,,,,,,,,,,,,,Match Report
09-02-2021,Thu,WCQ,Third round,Home,W 3–1,sa Saudi Arabia,vn Vietnam,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
09-02-2021,Thu,WCQ,Third round,Home,W 3–1,sa Saudi Arabia,vn Vietnam,Y,FW,89,,,,,,,,,,,,,,,,,Match Report
09-02-2021,Thu,WCQ,Third round,Home,W 3–1,sa Saudi Arabia,vn Vietnam,Y*,DM,90,,,,,,,,,,,,,,,,,Match Report
09-02-2021,Thu,WCQ,Third round,Home,W 3–1,sa Saudi Arabia,vn Vietnam,N,,73,,,,,,,,,,,,,,,,,Match Report
09-02-2021,Thu,WCQ,Third round,Home,W 3–1,sa Saudi Arabia,vn Vietnam,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
09-02-2021,Thu,WCQ,Third round,Home,W 3–1,sa Saudi Arabia,vn Vietnam,Y,GK,90,,,,,,,,,,,,,,,,,Match Report
09-02-2021,Thu,WCQ,Third round,Home,W 3–1,sa Saudi Arabia,vn Vietnam,Y,AM,82,,,,,,,,,,,,,,,,,Match Report
09-02-2021,Thu,WCQ,Third round,Home,W 3–1,sa Saudi Arabia,vn Vietnam,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
09-02-2021,Thu,WCQ,Third round,Home,W 3–1,sa Saudi Arabia,vn Vietnam,N,,1,,,,,,,,,,,,,,,,,Match Report
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,sa Saudi Arabia,kw Kuwait,N,,2,,,,,,,,,,,,,,,,,Match Report
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,sa Saudi Arabia,kw Kuwait,N,,31,,,,,,,,,,,,,,,,,Match Report
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,sa Saudi Arabia,kw Kuwait,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,sa Saudi Arabia,kw Kuwait,N,,26,,,,,,,,,,,,,,,,,Match Report
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,sa Saudi Arabia,kw Kuwait,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,sa Saudi Arabia,kw Kuwait,Y,FW,59,,,,,,,,,,,,,,,,,Match Report
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,sa Saudi Arabia,kw Kuwait,Y,DM,59,,,,,,,,,,,,,,,,,Match Report
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,sa Saudi Arabia,kw Kuwait,Y,GK,90,,,,,,,,,,,,,,,,,Match Report
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,sa Saudi Arabia,kw Kuwait,N,,23,,,,,,,,,,,,,,,,,Match Report
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,sa Saudi Arabia,kw Kuwait,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,sa Saudi Arabia,kw Kuwait,N,,14,,,,,,,,,,,,,,,,,Match Report
25-03-2021,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,sa Saudi Arabia,kw Kuwait,Y,AM,76,,,,,,,,,,,,,,,,,Match Report
30-03-2021,Tue,WCQ,Second round,Home,W 5–0,sa Saudi Arabia,ps Palestine,Y,FW,70,,,,,,,,,,,,,,,,,Match Report
30-03-2021,Tue,WCQ,Second round,Home,W 5–0,sa Saudi Arabia,ps Palestine,Y,RB,78,,,,,,,,,,,,,,,,,Match Report
30-03-2021,Tue,WCQ,Second round,Home,W 5–0,sa Saudi Arabia,ps Palestine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
30-03-2021,Tue,WCQ,Second round,Home,W 5–0,sa Saudi Arabia,ps Palestine,N,,20,,,,,,,,,,,,,,,,,Match Report
30-03-2021,Tue,WCQ,Second round,Home,W 5–0,sa Saudi Arabia,ps Palestine,Y,GK,90,,,,,,,,,,,,,,,,,Match Report
30-03-2021,Tue,WCQ,Second round,Home,W 5–0,sa Saudi Arabia,ps Palestine,Y,AM,78,,,,,,,,,,,,,,,,,Match Report
30-03-2021,Tue,WCQ,Second round,Home,W 5–0,sa Saudi Arabia,ps Palestine,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
30-03-2021,Tue,WCQ,Second round,Home,W 5–0,sa Saudi Arabia,ps Palestine,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
30-03-2021,Tue,WCQ,Second round,Home,W 5–0,sa Saudi Arabia,ps Palestine,N,,20,,,,,,,,,,,,,,,,,Match Report
30-03-2021,Tue,WCQ,Second round,Home,W 5–0,sa Saudi Arabia,ps Palestine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
30-03-2021,Tue,WCQ,Second round,Home,W 5–0,sa Saudi Arabia,ps Palestine,Y,DM,89,,,,,,,,,,,,,,,,,Match Report
30-03-2021,Tue,WCQ,Second round,Home,W 5–0,sa Saudi Arabia,ps Palestine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
30-03-2021,Tue,WCQ,Second round,Home,W 5–0,sa Saudi Arabia,ps Palestine,Y*,AM,90,,,,,,,,,,,,,,,,,Match Report
30-03-2021,Tue,WCQ,Second round,Home,W 5–0,sa Saudi Arabia,ps Palestine,Y,AM,70,,,,,,,,,,,,,,,,,Match Report
06-05-2021,Sat,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,ye Yemen,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
06-05-2021,Sat,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,ye Yemen,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
06-05-2021,Sat,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,ye Yemen,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
06-05-2021,Sat,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,ye Yemen,Y,FW,71,,,,,,,,,,,,,,,,,Match Report
06-05-2021,Sat,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,ye Yemen,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
06-05-2021,Sat,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,ye Yemen,N,,20,,,,,,,,,,,,,,,,,Match Report
06-05-2021,Sat,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,ye Yemen,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
06-05-2021,Sat,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,ye Yemen,Y,AM,89,,,,,,,,,,,,,,,,,Match Report
06-05-2021,Sat,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,ye Yemen,Y,DM,86,,,,,,,,,,,,,,,,,Match Report
06-05-2021,Sat,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,ye Yemen,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
06-05-2021,Sat,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,ye Yemen,Y,AM,89,,,,,,,,,,,,,,,,,Match Report
06-05-2021,Sat,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,ye Yemen,Y*,AM,90,,,,,,,,,,,,,,,,,Match Report
06-05-2021,Sat,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,ye Yemen,Y,GK,90,,,,,,,,,,,,,,,,,Match Report
15-06-2021,Tue,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,uz Uzbekistan,Y*,AM,90,,,,,,,,,,,,,,,,,Match Report
15-06-2021,Tue,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,uz Uzbekistan,Y,GK,90,,,,,,,,,,,,,,,,,Match Report
15-06-2021,Tue,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,uz Uzbekistan,N,,13,,,,,,,,,,,,,,,,,Match Report
15-06-2021,Tue,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,uz Uzbekistan,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
15-06-2021,Tue,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,uz Uzbekistan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
15-06-2021,Tue,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,uz Uzbekistan,Y,FW,63,,,,,,,,,,,,,,,,,Match Report
15-06-2021,Tue,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,uz Uzbekistan,N,,27,,,,,,,,,,,,,,,,,Match Report
15-06-2021,Tue,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,uz Uzbekistan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
15-06-2021,Tue,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,uz Uzbekistan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
15-06-2021,Tue,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,uz Uzbekistan,Y,AM,90,,,,,,,,,,,,,,,,,Match Report
15-06-2021,Tue,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,uz Uzbekistan,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
15-06-2021,Tue,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,uz Uzbekistan,Y,CB,77,,,,,,,,,,,,,,,,,Match Report
15-06-2021,Tue,WCQ,Second round,Home,W 3–0,sa Saudi Arabia,uz Uzbekistan,N,,38,,,,,,,,,,,,,,,,,Match Report
09-07-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,om Oman,N,,1,,,,,,,,,,,,,,,,,Match Report
09-07-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,om Oman,Y,GK,90,,,,,,,,,,,,,,,,,Match Report
09-07-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,om Oman,Y*,AM,90,,,,,,,,,,,,,,,,,Match Report
09-07-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,om Oman,Y,AM,90,,,,,,,,,,,,,,,,,Match Report
09-07-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,om Oman,Y,DM,87,,,,,,,,,,,,,,,,,Match Report
09-07-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,om Oman,Y,AM,89,,,,,,,,,,,,,,,,,Match Report
09-07-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,om Oman,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
09-07-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,om Oman,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
09-07-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,om Oman,Y,FW,79,,,,,,,,,,,,,,,,,Match Report
09-07-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,om Oman,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-07-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,om Oman,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
09-07-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,om Oman,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
09-07-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,om Oman,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
10-07-2021,Thu,WCQ,Third round,Home,W 1–0,sa Saudi Arabia,jp Japan,Y*,AM,89,,,,,,,,,,,,,,,,,Match Report
10-07-2021,Thu,WCQ,Third round,Home,W 1–0,sa Saudi Arabia,jp Japan,N,,5,,,,,,,,,,,,,,,,,Match Report
10-07-2021,Thu,WCQ,Third round,Home,W 1–0,sa Saudi Arabia,jp Japan,N,,27,,,,,,,,,,,,,,,,,Match Report
10-07-2021,Thu,WCQ,Third round,Home,W 1–0,sa Saudi Arabia,jp Japan,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
10-07-2021,Thu,WCQ,Third round,Home,W 1–0,sa Saudi Arabia,jp Japan,N,,5,,,,,,,,,,,,,,,,,Match Report
10-07-2021,Thu,WCQ,Third round,Home,W 1–0,sa Saudi Arabia,jp Japan,N,,27,,,,,,,,,,,,,,,,,Match Report
10-07-2021,Thu,WCQ,Third round,Home,W 1–0,sa Saudi Arabia,jp Japan,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
10-07-2021,Thu,WCQ,Third round,Home,W 1–0,sa Saudi Arabia,jp Japan,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
10-07-2021,Thu,WCQ,Third round,Home,W 1–0,sa Saudi Arabia,jp Japan,Y,FW,63,,,,,,,,,,,,,,,,,Match Report
10-07-2021,Thu,WCQ,Third round,Home,W 1–0,sa Saudi Arabia,jp Japan,Y,AM,85,,,,,,,,,,,,,,,,,Match Report
10-07-2021,Thu,WCQ,Third round,Home,W 1–0,sa Saudi Arabia,jp Japan,Y,DM,85,,,,,,,,,,,,,,,,,Match Report
10-07-2021,Thu,WCQ,Third round,Home,W 1–0,sa Saudi Arabia,jp Japan,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
10-07-2021,Thu,WCQ,Third round,Home,W 1–0,sa Saudi Arabia,jp Japan,N,,1,,,,,,,,,,,,,,,,,Match Report
10-07-2021,Thu,WCQ,Third round,Home,W 1–0,sa Saudi Arabia,jp Japan,Y,GK,90,,,,,,,,,,,,,,,,,Match Report
06-11-2021,Fri,WCQ,Second round,Away,W 3–0,sa Saudi Arabia,sg Singapore,Y,AM,90,,,,,,,,,,,,,,,,,Match Report
06-11-2021,Fri,WCQ,Second round,Away,W 3–0,sa Saudi Arabia,sg Singapore,Y*,AM,90,,,,,,,,,,,,,,,,,Match Report
06-11-2021,Fri,WCQ,Second round,Away,W 3–0,sa Saudi Arabia,sg Singapore,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
06-11-2021,Fri,WCQ,Second round,Away,W 3–0,sa Saudi Arabia,sg Singapore,N,,3,,,,,,,,,,,,,,,,,Match Report
06-11-2021,Fri,WCQ,Second round,Away,W 3–0,sa Saudi Arabia,sg Singapore,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
06-11-2021,Fri,WCQ,Second round,Away,W 3–0,sa Saudi Arabia,sg Singapore,N,,45,,,,,,,,,,,,,,,,,Match Report
06-11-2021,Fri,WCQ,Second round,Away,W 3–0,sa Saudi Arabia,sg Singapore,Y,DM,79,,,,,,,,,,,,,,,,,Match Report
06-11-2021,Fri,WCQ,Second round,Away,W 3–0,sa Saudi Arabia,sg Singapore,N,,45,,,,,,,,,,,,,,,,,Match Report
06-11-2021,Fri,WCQ,Second round,Away,W 3–0,sa Saudi Arabia,sg Singapore,N,,19,,,,,,,,,,,,,,,,,Match Report
06-11-2021,Fri,WCQ,Second round,Away,W 3–0,sa Saudi Arabia,sg Singapore,Y,GK,90,,,,,,,,,,,,,,,,,Match Report
06-11-2021,Fri,WCQ,Second round,Away,W 3–0,sa Saudi Arabia,sg Singapore,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
06-11-2021,Fri,WCQ,Second round,Away,W 3–0,sa Saudi Arabia,sg Singapore,Y,AM,90,,,,,,,,,,,,,,,,,Match Report
06-11-2021,Fri,WCQ,Second round,Away,W 3–0,sa Saudi Arabia,sg Singapore,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
11-11-2021,Thu,WCQ,Third round,Away,D 0–0,sa Saudi Arabia,au Australia,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
11-11-2021,Thu,WCQ,Third round,Away,D 0–0,sa Saudi Arabia,au Australia,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
11-11-2021,Thu,WCQ,Third round,Away,D 0–0,sa Saudi Arabia,au Australia,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
11-11-2021,Thu,WCQ,Third round,Away,D 0–0,sa Saudi Arabia,au Australia,Y,AM,90,,,,,,,,,,,,,,,,,Match Report
11-11-2021,Thu,WCQ,Third round,Away,D 0–0,sa Saudi Arabia,au Australia,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
11-11-2021,Thu,WCQ,Third round,Away,D 0–0,sa Saudi Arabia,au Australia,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
11-11-2021,Thu,WCQ,Third round,Away,D 0–0,sa Saudi Arabia,au Australia,Y*,AM,90,,,,,,,,,,,,,,,,,Match Report
11-11-2021,Thu,WCQ,Third round,Away,D 0–0,sa Saudi Arabia,au Australia,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
11-11-2021,Thu,WCQ,Third round,Away,D 0–0,sa Saudi Arabia,au Australia,Y,FW,72,,,,,,,,,,,,,,,,,Match Report
11-11-2021,Thu,WCQ,Third round,Away,D 0–0,sa Saudi Arabia,au Australia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
11-11-2021,Thu,WCQ,Third round,Away,D 0–0,sa Saudi Arabia,au Australia,N,,18,,,,,,,,,,,,,,,,,Match Report
11-11-2021,Thu,WCQ,Third round,Away,D 0–0,sa Saudi Arabia,au Australia,Y,AM,90,,,,,,,,,,,,,,,,,Match Report
11-11-2021,Thu,WCQ,Third round,Away,D 0–0,sa Saudi Arabia,au Australia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
16-11-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,vn Vietnam,Y,FW,89,,,,,,,,,,,,,,,,,Match Report
16-11-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,vn Vietnam,Y,FW,66,,,,,,,,,,,,,,,,,Match Report
16-11-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,vn Vietnam,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
16-11-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,vn Vietnam,Y,FW,84,,,,,,,,,,,,,,,,,Match Report
16-11-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,vn Vietnam,N,,6,,,,,,,,,,,,,,,,,Match Report
16-11-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,vn Vietnam,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
16-11-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,vn Vietnam,N,,24,,,,,,,,,,,,,,,,,Match Report
16-11-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,vn Vietnam,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
16-11-2021,Tue,WCQ,Third round,Away,W 1–0,sa Saudi Arabia,vn Vietnam,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
