Date,Defensive Day,Defensive Comp,Defensive Round,Defensive Venue,Defensive Result,Defensive Squad,Defensive Opponent,Defensive Start,Defensive Pos,Defensive Min,Defensive Tkl,Defensive TklW,Defensive Def 3rd,Defensive Mid 3rd,Defensive Att 3rd,Defensive Tkl.1,Defensive Att,Defensive Tkl%,Defensive Past,Defensive Blocks,Defensive Sh,Defensive Pass,Defensive Int,Defensive Tkl+Int,Defensive Clr,Defensive Err,Defensive Match Report
07-06-2018,Fri,FIFA World Cup,Quarter-finals,Neutral,W 2–0,fr France,uy Uruguay,Y,AM,89,5,4,1,3,1,1,5,20,4,0,0,0,0,5,1,0,Match Report
07-06-2018,Fri,FIFA World Cup,Quarter-finals,Neutral,W 2–0,fr France,uy Uruguay,Y*,GK,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Match Report
07-06-2018,Fri,FIFA World Cup,Quarter-finals,Neutral,W 2–0,fr France,uy Uruguay,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
07-06-2018,Fri,FIFA World Cup,Quarter-finals,Neutral,W 2–0,fr France,uy Uruguay,Y,CB,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,Match Report
07-06-2018,Fri,FIFA World Cup,Quarter-finals,Neutral,W 2–0,fr France,uy Uruguay,Y,FW,90,2,1,1,1,0,0,2,0,2,0,0,0,1,3,4,0,Match Report
07-06-2018,Fri,FIFA World Cup,Quarter-finals,Neutral,W 2–0,fr France,uy Uruguay,Y,LB,90,3,1,3,0,0,1,1,100,0,0,0,0,1,4,8,0,Match Report
07-06-2018,Fri,FIFA World Cup,Quarter-finals,Neutral,W 2–0,fr France,uy Uruguay,N,FW,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Match Report
07-06-2018,Fri,FIFA World Cup,Quarter-finals,Neutral,W 2–0,fr France,uy Uruguay,Y,RB,90,2,2,2,0,0,1,1,100,0,0,0,0,2,4,6,0,Match Report
09-06-2018,Thu,UEFA Nations League,League A,Away,D 0–0,fr France,de Germany,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
09-06-2018,Thu,UEFA Nations League,League A,Away,D 0–0,fr France,de Germany,Y*,CB,90,,,,,,,,,,,,,,,,,Match Report
09-06-2018,Thu,UEFA Nations League,League A,Away,D 0–0,fr France,de Germany,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
09-06-2018,Thu,UEFA Nations League,League A,Away,D 0–0,fr France,de Germany,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
09-06-2018,Thu,UEFA Nations League,League A,Away,D 0–0,fr France,de Germany,N,,25,,,,,,,,,,,,,,,,,Match Report
09-06-2018,Thu,UEFA Nations League,League A,Away,D 0–0,fr France,de Germany,Y,AM,79,,,,,,,,,,,,,,,,,Match Report
09-06-2018,Thu,UEFA Nations League,League A,Away,D 0–0,fr France,de Germany,Y,FW,65,,,,,,,,,,,,,,,,,Match Report
16-06-2018,Sat,FIFA World Cup,Group stage,Neutral,W 2–1,fr France,au Australia,N,FW,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Match Report
16-06-2018,Sat,FIFA World Cup,Group stage,Neutral,W 2–1,fr France,au Australia,Y,LB,90,1,0,1,0,0,0,0,,0,2,1,1,0,1,2,0,Match Report
16-06-2018,Sat,FIFA World Cup,Group stage,Neutral,W 2–1,fr France,au Australia,Y*,GK,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Match Report
16-06-2018,Sat,FIFA World Cup,Group stage,Neutral,W 2–1,fr France,au Australia,Y,"RW,FW",90,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,Match Report
16-06-2018,Sat,FIFA World Cup,Group stage,Neutral,W 2–1,fr France,au Australia,Y,RB,90,3,3,2,1,0,2,2,100,0,0,0,0,1,4,4,0,Match Report
16-06-2018,Sat,FIFA World Cup,Group stage,Neutral,W 2–1,fr France,au Australia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
16-06-2018,Sat,FIFA World Cup,Group stage,Neutral,W 2–1,fr France,au Australia,Y,FW,69,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Match Report
16-06-2018,Sat,FIFA World Cup,Group stage,Neutral,W 2–1,fr France,au Australia,Y,LW,69,3,2,1,1,1,0,0,,0,1,0,1,0,3,0,0,Match Report
16-06-2018,Sat,FIFA World Cup,Group stage,Neutral,W 2–1,fr France,au Australia,Y,CB,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,5,0,Match Report
21-06-2018,Thu,FIFA World Cup,Group stage,Neutral,W 1–0,fr France,pe Peru,Y,AM,79,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,Match Report
21-06-2018,Thu,FIFA World Cup,Group stage,Neutral,W 1–0,fr France,pe Peru,Y*,GK,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Match Report
21-06-2018,Thu,FIFA World Cup,Group stage,Neutral,W 1–0,fr France,pe Peru,Y,RW,74,2,2,1,1,0,0,0,,0,0,0,0,0,2,0,0,Match Report
21-06-2018,Thu,FIFA World Cup,Group stage,Neutral,W 1–0,fr France,pe Peru,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
21-06-2018,Thu,FIFA World Cup,Group stage,Neutral,W 1–0,fr France,pe Peru,Y,CB,90,1,1,1,0,0,0,0,,0,1,1,0,2,3,8,0,Match Report
21-06-2018,Thu,FIFA World Cup,Group stage,Neutral,W 1–0,fr France,pe Peru,Y,FW,90,2,0,0,0,2,0,1,0,1,1,0,1,0,2,1,0,Match Report
21-06-2018,Thu,FIFA World Cup,Group stage,Neutral,W 1–0,fr France,pe Peru,Y,LB,90,3,1,1,2,0,0,3,0,3,1,0,1,1,4,3,0,Match Report
21-06-2018,Thu,FIFA World Cup,Group stage,Neutral,W 1–0,fr France,pe Peru,Y,RB,90,2,1,1,0,1,1,1,100,0,1,0,1,2,4,6,0,Match Report
21-06-2018,Thu,FIFA World Cup,Group stage,Neutral,W 1–0,fr France,pe Peru,N,RW,16,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0,Match Report
26-06-2018,Tue,FIFA World Cup,Group stage,Neutral,D 0–0,fr France,dk Denmark,Y,FW,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Match Report
26-06-2018,Tue,FIFA World Cup,Group stage,Neutral,D 0–0,fr France,dk Denmark,Y,LB,49,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,Match Report
26-06-2018,Tue,FIFA World Cup,Group stage,Neutral,D 0–0,fr France,dk Denmark,Y,RW,77,3,1,0,2,1,0,0,,0,2,0,2,0,3,0,0,Match Report
26-06-2018,Tue,FIFA World Cup,Group stage,Neutral,D 0–0,fr France,dk Denmark,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
26-06-2018,Tue,FIFA World Cup,Group stage,Neutral,D 0–0,fr France,dk Denmark,Y,AM,67,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,Match Report
26-06-2018,Tue,FIFA World Cup,Group stage,Neutral,D 0–0,fr France,dk Denmark,N,RW,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Match Report
26-06-2018,Tue,FIFA World Cup,Group stage,Neutral,D 0–0,fr France,dk Denmark,Y,GK,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Match Report
26-06-2018,Tue,FIFA World Cup,Group stage,Neutral,D 0–0,fr France,dk Denmark,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
26-06-2018,Tue,FIFA World Cup,Group stage,Neutral,D 0–0,fr France,dk Denmark,Y*,CB,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,8,0,Match Report
30-06-2018,Sat,FIFA World Cup,Round of 16,Neutral,W 4–3,fr France,ar Argentina,Y,FW,90,1,1,0,1,0,1,2,50,1,0,0,0,0,1,1,0,Match Report
30-06-2018,Sat,FIFA World Cup,Round of 16,Neutral,W 4–3,fr France,ar Argentina,Y,AM,82,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,Match Report
30-06-2018,Sat,FIFA World Cup,Round of 16,Neutral,W 4–3,fr France,ar Argentina,Y,CB,90,0,0,0,0,0,0,0,,0,2,2,0,0,0,5,0,Match Report
30-06-2018,Sat,FIFA World Cup,Round of 16,Neutral,W 4–3,fr France,ar Argentina,Y,LB,90,5,2,4,0,1,4,6,66.7,2,1,0,1,1,6,3,0,Match Report
30-06-2018,Sat,FIFA World Cup,Round of 16,Neutral,W 4–3,fr France,ar Argentina,Y,RW,88,1,1,1,0,0,0,0,,0,0,0,0,2,3,0,0,Match Report
30-06-2018,Sat,FIFA World Cup,Round of 16,Neutral,W 4–3,fr France,ar Argentina,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
30-06-2018,Sat,FIFA World Cup,Round of 16,Neutral,W 4–3,fr France,ar Argentina,Y,RB,90,3,2,3,0,0,1,3,33.3,2,2,1,1,0,3,5,0,Match Report
30-06-2018,Sat,FIFA World Cup,Round of 16,Neutral,W 4–3,fr France,ar Argentina,Y*,GK,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Match Report
30-06-2018,Sat,FIFA World Cup,Round of 16,Neutral,W 4–3,fr France,ar Argentina,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
15-07-2018,Sun,FIFA World Cup,Final,Neutral,W 4–2,fr France,hr Croatia,Y,CB,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,Match Report
15-07-2018,Sun,FIFA World Cup,Final,Neutral,W 4–2,fr France,hr Croatia,Y*,GK,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,Match Report
15-07-2018,Sun,FIFA World Cup,Final,Neutral,W 4–2,fr France,hr Croatia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
15-07-2018,Sun,FIFA World Cup,Final,Neutral,W 4–2,fr France,hr Croatia,Y,RB,90,2,2,2,0,0,2,3,66.7,1,1,1,0,1,3,5,0,Match Report
15-07-2018,Sun,FIFA World Cup,Final,Neutral,W 4–2,fr France,hr Croatia,Y,"FW,AM",90,2,2,0,1,1,0,2,0,2,3,0,3,0,2,1,0,Match Report
15-07-2018,Sun,FIFA World Cup,Final,Neutral,W 4–2,fr France,hr Croatia,Y,LB,90,1,1,1,0,0,1,1,100,0,1,0,1,1,2,3,0,Match Report
15-07-2018,Sun,FIFA World Cup,Final,Neutral,W 4–2,fr France,hr Croatia,Y,"RM,FW",90,1,1,1,0,0,1,1,100,0,2,0,2,0,1,0,0,Match Report
15-07-2018,Sun,FIFA World Cup,Final,Neutral,W 4–2,fr France,hr Croatia,Y,FW,80,1,0,0,0,1,1,1,100,0,0,0,0,0,1,2,0,Match Report
15-07-2018,Sun,FIFA World Cup,Final,Neutral,W 4–2,fr France,hr Croatia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
06-09-2018,Sat,Friendlies (M),Friendlies (M),Home,D 1–1,fr France,us United States,Y,FW,68,,,,,,,,,,,,,,,,,Match Report
06-09-2018,Sat,Friendlies (M),Friendlies (M),Home,D 1–1,fr France,us United States,N,,18,,,,,,,,,,,,,,,,,Match Report
06-09-2018,Sat,Friendlies (M),Friendlies (M),Home,D 1–1,fr France,us United States,N,,25,,,,,,,,,,,,,,,,,Match Report
06-09-2018,Sat,Friendlies (M),Friendlies (M),Home,D 1–1,fr France,us United States,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
06-09-2018,Sat,Friendlies (M),Friendlies (M),Home,D 1–1,fr France,us United States,Y,FW,87,,,,,,,,,,,,,,,,,Match Report
06-09-2018,Sat,Friendlies (M),Friendlies (M),Home,D 1–1,fr France,us United States,N,,33,,,,,,,,,,,,,,,,,Match Report
06-09-2018,Sat,Friendlies (M),Friendlies (M),Home,D 1–1,fr France,us United States,Y*,GK,90,,,,,,,,,,,,,,,,,Match Report
06-09-2018,Sat,Friendlies (M),Friendlies (M),Home,D 1–1,fr France,us United States,Y,FW,57,,,,,,,,,,,,,,,,,Match Report
06-09-2018,Sat,Friendlies (M),Friendlies (M),Home,D 1–1,fr France,us United States,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
09-09-2018,Sun,UEFA Nations League,League A,Home,W 2–1,fr France,nl Netherlands,Y,LB,61,,,,,,,,,,,,,,,,,Match Report
09-09-2018,Sun,UEFA Nations League,League A,Home,W 2–1,fr France,nl Netherlands,N,,2,,,,,,,,,,,,,,,,,Match Report
09-09-2018,Sun,UEFA Nations League,League A,Home,W 2–1,fr France,nl Netherlands,Y*,CB,90,,,,,,,,,,,,,,,,,Match Report
09-09-2018,Sun,UEFA Nations League,League A,Home,W 2–1,fr France,nl Netherlands,Y,FW,88,,,,,,,,,,,,,,,,,Match Report
09-09-2018,Sun,UEFA Nations League,League A,Home,W 2–1,fr France,nl Netherlands,Y,AM,90,,,,,,,,,,,,,,,,,Match Report
09-09-2018,Sun,UEFA Nations League,League A,Home,W 2–1,fr France,nl Netherlands,Y,AM,80,,,,,,,,,,,,,,,,,Match Report
09-09-2018,Sun,UEFA Nations League,League A,Home,W 2–1,fr France,nl Netherlands,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
07-10-2018,Tue,FIFA World Cup,Semi-finals,Neutral,W 1–0,fr France,be Belgium,Y*,GK,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Match Report
07-10-2018,Tue,FIFA World Cup,Semi-finals,Neutral,W 1–0,fr France,be Belgium,Y,RW,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,Match Report
07-10-2018,Tue,FIFA World Cup,Semi-finals,Neutral,W 1–0,fr France,be Belgium,Y,LB,90,2,1,1,1,0,2,3,66.7,1,0,0,0,0,2,5,0,Match Report
07-10-2018,Tue,FIFA World Cup,Semi-finals,Neutral,W 1–0,fr France,be Belgium,Y,AM,90,1,0,1,0,0,0,3,0,3,0,0,0,0,1,0,0,Match Report
07-10-2018,Tue,FIFA World Cup,Semi-finals,Neutral,W 1–0,fr France,be Belgium,Y,RB,90,0,0,0,0,0,0,3,0,3,1,0,1,1,1,0,0,Match Report
07-10-2018,Tue,FIFA World Cup,Semi-finals,Neutral,W 1–0,fr France,be Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
07-10-2018,Tue,FIFA World Cup,Semi-finals,Neutral,W 1–0,fr France,be Belgium,Y,CB,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,6,0,Match Report
07-10-2018,Tue,FIFA World Cup,Semi-finals,Neutral,W 1–0,fr France,be Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
07-10-2018,Tue,FIFA World Cup,Semi-finals,Neutral,W 1–0,fr France,be Belgium,Y,FW,84,3,1,2,1,0,1,2,50,1,2,0,2,1,4,2,0,Match Report
16-10-2018,Tue,UEFA Nations League,League A,Home,W 2–1,fr France,de Germany,Y*,GK,90,,,,,,,,,,,,,,,,,Match Report
16-10-2018,Tue,UEFA Nations League,League A,Home,W 2–1,fr France,de Germany,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
16-10-2018,Tue,UEFA Nations League,League A,Home,W 2–1,fr France,de Germany,N,,5,,,,,,,,,,,,,,,,,Match Report
16-10-2018,Tue,UEFA Nations League,League A,Home,W 2–1,fr France,de Germany,Y,AM,85,,,,,,,,,,,,,,,,,Match Report
16-10-2018,Tue,UEFA Nations League,League A,Home,W 2–1,fr France,de Germany,Y,FW,90,,,,,,,,,,,,,,,,,Match Report
16-10-2018,Tue,UEFA Nations League,League A,Home,W 2–1,fr France,de Germany,Y,AM,89,,,,,,,,,,,,,,,,,Match Report
16-10-2018,Tue,UEFA Nations League,League A,Home,W 2–1,fr France,de Germany,Y,LB,90,,,,,,,,,,,,,,,,,Match Report
16-10-2018,Tue,UEFA Nations League,League A,Home,W 2–1,fr France,de Germany,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
16-10-2018,Tue,UEFA Nations League,League A,Home,W 2–1,fr France,de Germany,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
10-11-2018,Thu,Friendlies (M),Friendlies (M),Home,D 2–2,fr France,is Iceland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
10-11-2018,Thu,Friendlies (M),Friendlies (M),Home,D 2–2,fr France,is Iceland,Y,CB,45,,,,,,,,,,,,,,,,,Match Report
10-11-2018,Thu,Friendlies (M),Friendlies (M),Home,D 2–2,fr France,is Iceland,Y,AM,66,,,,,,,,,,,,,,,,,Match Report
10-11-2018,Thu,Friendlies (M),Friendlies (M),Home,D 2–2,fr France,is Iceland,Y,FW,90,,,,,,,,,,,,,,,,,Match Report
10-11-2018,Thu,Friendlies (M),Friendlies (M),Home,D 2–2,fr France,is Iceland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
10-11-2018,Thu,Friendlies (M),Friendlies (M),Home,D 2–2,fr France,is Iceland,N,,31,,,,,,,,,,,,,,,,,Match Report
10-11-2018,Thu,Friendlies (M),Friendlies (M),Home,D 2–2,fr France,is Iceland,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
10-11-2018,Thu,Friendlies (M),Friendlies (M),Home,D 2–2,fr France,is Iceland,Y,AM,59,,,,,,,,,,,,,,,,,Match Report
10-11-2018,Thu,Friendlies (M),Friendlies (M),Home,D 2–2,fr France,is Iceland,Y*,GK,90,,,,,,,,,,,,,,,,,Match Report
16-11-2018,Fri,UEFA Nations League,League A,Away,L 0–2,fr France,nl Netherlands,Y,AM,90,,,,,,,,,,,,,,,,,Match Report
16-11-2018,Fri,UEFA Nations League,League A,Away,L 0–2,fr France,nl Netherlands,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
16-11-2018,Fri,UEFA Nations League,League A,Away,L 0–2,fr France,nl Netherlands,N,,26,,,,,,,,,,,,,,,,,Match Report
16-11-2018,Fri,UEFA Nations League,League A,Away,L 0–2,fr France,nl Netherlands,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
16-11-2018,Fri,UEFA Nations League,League A,Away,L 0–2,fr France,nl Netherlands,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
16-11-2018,Fri,UEFA Nations League,League A,Away,L 0–2,fr France,nl Netherlands,Y,FW,64,,,,,,,,,,,,,,,,,Match Report
16-11-2018,Fri,UEFA Nations League,League A,Away,L 0–2,fr France,nl Netherlands,Y*,GK,90,,,,,,,,,,,,,,,,,Match Report
16-11-2018,Fri,UEFA Nations League,League A,Away,L 0–2,fr France,nl Netherlands,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,fr France,uy Uruguay,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,fr France,uy Uruguay,Y,FW,79,,,,,,,,,,,,,,,,,Match Report
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,fr France,uy Uruguay,Y*,GK,90,,,,,,,,,,,,,,,,,Match Report
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,fr France,uy Uruguay,Y,AM,89,,,,,,,,,,,,,,,,,Match Report
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,fr France,uy Uruguay,Y,RB,90,,,,,,,,,,,,,,,,,Match Report
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,fr France,uy Uruguay,Y,AM,35,,,,,,,,,,,,,,,,,Match Report
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,fr France,uy Uruguay,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,fr France,uy Uruguay,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
06-02-2019,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,fr France,bo Bolivia,Y,RB,45,,,,,,,,,,,,,,,,,Match Report
06-02-2019,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,fr France,bo Bolivia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
06-02-2019,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,fr France,bo Bolivia,Y*,CB,90,,,,,,,,,,,,,,,,,Match Report
06-02-2019,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,fr France,bo Bolivia,Y,FW,45,,,,,,,,,,,,,,,,,Match Report
06-02-2019,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,fr France,bo Bolivia,N,,25,,,,,,,,,,,,,,,,,Match Report
06-02-2019,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,fr France,bo Bolivia,Y,AM,90,,,,,,,,,,,,,,,,,Match Report
22-03-2019,Fri,UEFA Euro Qualifying,Group stage,Away,W 4–1,fr France,md Moldova,Y,CM,72,,1,,,,,,,,,,,1,,,,Match Report
22-03-2019,Fri,UEFA Euro Qualifying,Group stage,Away,W 4–1,fr France,md Moldova,Y,FW,80,,0,,,,,,,,,,,0,,,,Match Report
22-03-2019,Fri,UEFA Euro Qualifying,Group stage,Away,W 4–1,fr France,md Moldova,Y,CB,90,,0,,,,,,,,,,,0,,,,Match Report
