Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att.1,Match Report,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon
13-06-2022,Mon,WCQ Play-offs,WCQ — Inter-confederation play-offs (M),Neutral,D 0 (5)–0 (4),au Australia,pe Peru,Y,AM,120,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
13-06-2022,Mon,WCQ Play-offs,WCQ — Inter-confederation play-offs (M),Neutral,D 0 (5)–0 (4),au Australia,pe Peru,Y,CB,120,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
13-06-2022,Mon,WCQ Play-offs,WCQ — Inter-confederation play-offs (M),Neutral,D 0 (5)–0 (4),au Australia,pe Peru,Y,DM,120,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
13-06-2022,Mon,WCQ Play-offs,WCQ — Inter-confederation play-offs (M),Neutral,D 0 (5)–0 (4),au Australia,pe Peru,Y,DM,120,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,N,,1,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,Y,AM,89,1,0,0,0,,,1,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,Y,AM,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,Y*,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,Y,DM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,Y,LB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,N,,19,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,N,,1,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,Y,FW,89,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-07-2022,Tue,WCQ,Fourth round,Neutral,W 2–1,au Australia,ae UAE,Y,AM,71,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,N,,30,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,Y,RB,69,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,Y,DM,86,0,1,0,0,,,1,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,Y,LB,85,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,N,,5,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,Y,FW,69,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,N,,21,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,Y*,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,N,,4,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,N,,21,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,N,,30,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,Y,FW,60,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-09-2022,Thu,Friendlies (M),Friendlies (M),Neutral,W 1–0,au Australia,nz New Zealand,Y,CM,60,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
25-09-2022,Sun,Friendlies (M),Friendlies (M),Neutral,W 2–0,au Australia,nz New Zealand,N,,28,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
25-09-2022,Sun,Friendlies (M),Friendlies (M),Neutral,W 2–0,au Australia,nz New Zealand,N,,28,1,0,1,1,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
25-09-2022,Sun,Friendlies (M),Friendlies (M),Neutral,W 2–0,au Australia,nz New Zealand,Y,DM,62,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
25-09-2022,Sun,Friendlies (M),Friendlies (M),Neutral,W 2–0,au Australia,nz New Zealand,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
25-09-2022,Sun,Friendlies (M),Friendlies (M),Neutral,W 2–0,au Australia,nz New Zealand,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
25-09-2022,Sun,Friendlies (M),Friendlies (M),Neutral,W 2–0,au Australia,nz New Zealand,Y,RB,62,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
25-09-2022,Sun,Friendlies (M),Friendlies (M),Neutral,W 2–0,au Australia,nz New Zealand,N,,28,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
25-09-2022,Sun,Friendlies (M),Friendlies (M),Neutral,W 2–0,au Australia,nz New Zealand,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
25-09-2022,Sun,Friendlies (M),Friendlies (M),Neutral,W 2–0,au Australia,nz New Zealand,N,,18,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
25-09-2022,Sun,Friendlies (M),Friendlies (M),Neutral,W 2–0,au Australia,nz New Zealand,Y,AM,72,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
25-09-2022,Sun,Friendlies (M),Friendlies (M),Neutral,W 2–0,au Australia,nz New Zealand,Y,LB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
25-09-2022,Sun,Friendlies (M),Friendlies (M),Neutral,W 2–0,au Australia,nz New Zealand,N,,8,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
25-09-2022,Sun,Friendlies (M),Friendlies (M),Neutral,W 2–0,au Australia,nz New Zealand,Y,DM,82,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
25-09-2022,Sun,Friendlies (M),Friendlies (M),Neutral,W 2–0,au Australia,nz New Zealand,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,
25-09-2022,Sun,Friendlies (M),Friendlies (M),Neutral,W 2–0,au Australia,nz New Zealand,Y,FW,62,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
25-09-2022,Sun,Friendlies (M),Friendlies (M),Neutral,W 2–0,au Australia,nz New Zealand,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-09-2022,Sun,Friendlies (M),Friendlies (M),Neutral,W 2–0,au Australia,nz New Zealand,Y*,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
25-09-2022,Sun,Friendlies (M),Friendlies (M),Neutral,W 2–0,au Australia,nz New Zealand,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-09-2022,Sun,Friendlies (M),Friendlies (M),Neutral,W 2–0,au Australia,nz New Zealand,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,Y,LB,90,0,0,0,0,0,0,0,0,72,0,1,1,0,0,0,1,0,55,65,84.6,2,0,1,Match Report,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,N,"LM,CM",18,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,9,13,69.2,0,0,0,Match Report,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,Y,DM,90,0,0,0,0,0,0,1,0,79,3,0,2,0,0,0,0,0,59,67,88.1,4,2,2,Match Report,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,Y,CM,72,0,0,0,0,1,0,0,0,28,1,1,0,0,0,0.2,1,0,17,21,81,0,0,0,Match Report,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,Y,RB,84,0,0,0,0,0,0,0,0,43,4,1,1,0,0,0,0,0,27,34,79.4,3,0,2,Match Report,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,Y,FW,55,0,0,0,0,1,0,1,0,13,0,1,1,0,0,0,1,0,7,9,77.8,0,0,0,Match Report,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,N,RB,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,10,10,100,0,0,0,Match Report,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,Y*,GK,90,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,27,34,79.4,0,0,0,Match Report,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,Y,"RM,CM",90,0,1,0,0,0,0,0,0,41,1,0,0,0,0,0.3,2,1,21,29,72.4,3,1,3,Match Report,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,Y,LM,72,1,0,0,0,1,1,0,0,29,1,0,0,0.3,0.3,0,0,0,18,25,72,1,0,0,Match Report,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,N,CM,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,8,75,0,0,0,Match Report,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,N,FW,35,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,6,66.7,1,0,1,Match Report,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,Y,CM,84,0,0,0,0,1,0,1,0,42,2,2,0,0.2,0.2,0,0,0,26,34,76.5,2,0,0,Match Report,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,Y,CB,90,0,0,0,0,0,0,0,0,62,0,1,2,0,0,0,1,1,44,53,83,2,0,0,Match Report,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,N,RM,18,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,2,3,66.7,0,0,2,Match Report,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,Y,CB,90,0,0,0,0,0,0,0,0,71,1,1,3,0,0,0,0,0,59,62,95.2,0,0,0,Match Report,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,L 1–4,au Australia,fr France,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-11-2022,Sat,World Cup,Group stage,Neutral,W 1–0,au Australia,tn Tunisia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-11-2022,Sat,World Cup,Group stage,Neutral,W 1–0,au Australia,tn Tunisia,Y,CM,90,0,0,0,0,1,0,0,0,64,3,2,4,0,0,0.1,2,0,34,50,68,2,0,0,Match Report,,,,,,,,
